publisher,6,0,0,1975.0394,9346687,5,2,50000
publisher,6,0,0,1975.0394,9346687,9,12.5,20000
publisher,6,0,0,1975.0394,9346687,13,4.38,80000
publisher,6,0,0,28307.98,7829779,1,4.52,42000
publisher,3,145.9775,0,31685.5165,1937250,3,10,7000
publisher,3,145.9775,0,31685.5165,1937250,5,14,5000
publisher,3,145.9775,0,31685.5165,1937250,7,14,5000
publisher,3,145.9775,0,31685.5165,1937250,12,0.4,20000
publisher,9,312.0409,0,71.6277,886009,1,0.9,20001
publisher,9,312.0409,0,71.6277,886009,3,4,50000
publisher,6,0,0,3681.694,139971,7,1.21,290000
publisher,9,41.0918,0,28942.7051,127641,1,1.74,10000
publisher,9,41.0918,0,28942.7051,127641,2,4.89,20000
publisher,9,41.0918,0,28942.7051,127641,3,1.92,30000
publisher,7,1031.7955,0,1586.963,340725,1,65,1000
publisher,7,1031.7955,0,1586.963,340725,2,80,1000
publisher,7,1031.7955,0,1586.963,340725,3,300,1000
publisher,7,1031.7955,0,1586.963,340725,5,150,1000
publisher,7,1031.7955,0,1586.963,340725,7,300,1000
publisher,7,1031.7955,0,1586.963,340725,13,6.67,3000
publisher,20,89.5183,201.0841,5766.9,1,1,151.48,575
publisher,20,89.5183,201.0841,5766.9,1,3,11.4,51867
publisher,20,89.5183,201.0841,5766.9,1,5,8.22,51867
publisher,20,89.5183,201.0841,5766.9,1,7,18.17,51867
publisher,20,89.5183,201.0841,5766.9,1,13,1.7,51867
influencer,20,28.0533,0,0,0,1,1,20001
influencer,20,28.0533,0,0,0,12,1,20001
publisher,20,1727.1043,0,10227.4615,209721,1,1,20001
publisher,20,1727.1043,0,10227.4615,209721,5,5,4000
publisher,20,1727.1043,0,10227.4615,209721,12,50,400
publisher,20,1727.1043,0,10227.4615,209721,15,1,20000
influencer,20,0,0,0,0,1,1,20001
influencer,20,0,0,0,0,12,20,1000
influencer,20,0,0,0,0,1,1,20001
influencer,20,0,0,0,0,12,13.33,1500
influencer,20,14.86,0,0,73424,1,11.77,1700
publisher,3,77.1463,35.362,17083.8417,371753,1,0.83,60000
publisher,3,77.1463,35.362,17083.8417,371753,2,0.5,50000
publisher,3,77.1463,35.362,17083.8417,371753,3,1,50000
publisher,3,77.1463,35.362,17083.8417,371753,5,0.6,50000
publisher,3,77.1463,35.362,17083.8417,371753,7,0.75,20000
publisher,3,77.1463,35.362,17083.8417,371753,13,0.5,50000
influencer,5,37.6875,0,0,0,1,6.99,2860
influencer,5,37.6875,0,0,0,12,1,20001
influencer,16,0,0,0,0,1,4,5000
influencer,16,14.78,0,0,0,1,5.26,3800
publisher,16,395.5537,0,1768.7222,104691,1,4,20000
publisher,16,395.5537,0,1768.7222,104691,2,2,20000
publisher,16,395.5537,0,1768.7222,104691,3,3.5,20001
publisher,16,395.5537,0,1768.7222,104691,5,3,20001
publisher,16,395.5537,0,1768.7222,104691,7,1.5,20001
publisher,16,395.5537,0,1768.7222,104691,13,1.5,20001
influencer,14,10.2636,72.7769,934.4821,31798,1,1,20001
influencer,14,10.2636,72.7769,934.4821,31798,12,1,20001
influencer,14,56.5412,0,2621.4268,64536,1,50,500
influencer,14,56.5412,0,2621.4268,64536,3,7.14,700
influencer,14,56.5412,0,2621.4268,64536,7,1,3000
influencer,14,56.5412,0,2621.4268,64536,12,5,200
publisher,6,88.7703,0,2680.3175,677225,1,3,10000
publisher,6,88.7703,0,2680.3175,677225,2,2.6,15000
publisher,6,88.7703,0,2680.3175,677225,3,2.21,90000
publisher,6,88.7703,0,2680.3175,677225,5,0.5,40000
publisher,6,88.7703,0,2680.3175,677225,7,2.17,120000
publisher,6,88.7703,0,2680.3175,677225,13,1.56,25000
publisher,6,88.7703,0,2680.3175,677225,14,4,20000
publisher,6,215.8478,0,3358.8249,1567808,1,1.27,10000
publisher,6,215.8478,0,3358.8249,1567808,2,0.88,5500
publisher,6,215.8478,0,3358.8249,1567808,3,0.16,60000
publisher,6,215.8478,0,3358.8249,1567808,5,5,14998
publisher,6,215.8478,0,3358.8249,1567808,7,3.75,40000
publisher,6,215.8478,0,3358.8249,1567808,13,1,20000
publisher,19,205.7642,110.6259,0,61923,1,2.08,5000
publisher,19,205.7642,110.6259,0,61923,2,2.08,5000
publisher,19,205.7642,110.6259,0,61923,3,2.2,25000
publisher,19,205.7642,110.6259,0,61923,5,1,15000
publisher,19,205.7642,110.6259,0,61923,7,1.6,15000
publisher,19,205.7642,110.6259,0,61923,13,0.87,15000
publisher,17,234.9351,0,1166.4848,9681,1,2.44,20500
publisher,17,234.9351,0,1166.4848,9681,2,1.13,70500
publisher,17,234.9351,0,1166.4848,9681,3,1.64,30500
publisher,17,234.9351,0,1166.4848,9681,5,1.64,30500
publisher,17,234.9351,0,1166.4848,9681,7,1.69,35500
publisher,17,234.9351,0,1166.4848,9681,13,0.43,70500
publisher,3,0,0,174.7778,5000,1,2.44,20500
publisher,3,0,0,174.7778,5000,2,1.13,70500
publisher,3,0,0,174.7778,5000,3,1.64,30500
publisher,3,0,0,174.7778,5000,5,1.64,30500
publisher,3,0,0,174.7778,5000,7,1.69,35500
publisher,3,0,0,174.7778,5000,13,0.43,70500
publisher,19,0,0,424.44,327248,1,0.16,30500
publisher,19,0,0,424.44,327248,2,1.13,70500
publisher,19,0,0,424.44,327248,3,1.41,35500
publisher,19,0,0,424.44,327248,5,1.41,35500
publisher,19,0,0,424.44,327248,7,1.48,40500
publisher,19,0,0,424.44,327248,13,0.43,70500
publisher,19,0,5.8082,485.06,3550,1,4.75,20000
publisher,19,0,5.8082,485.06,3550,2,1.13,70500
publisher,19,0,5.8082,485.06,3550,3,1.41,35500
publisher,19,0,5.8082,485.06,3550,5,1.41,35500
publisher,19,0,5.8082,485.06,3550,7,1.32,45500
publisher,19,0,5.8082,485.06,3550,13,0.43,70500
publisher,9,2302.403,0,0,120000,1,0.58,50000
publisher,9,2302.403,0,0,120000,3,2.32,25000
publisher,9,2302.403,0,0,120000,7,2.32,25000
publisher,9,1772.1427,0,0,600000,3,1.45,40000
publisher,9,1772.1427,0,0,600000,13,0.48,60000
publisher,9,78.2908,0,751.4237,50022.5,1,2.9,10000
publisher,9,78.2908,0,751.4237,50022.5,3,11.6,5000
publisher,9,78.2908,0,751.4237,50022.5,5,9.6,5000
publisher,9,78.2908,0,751.4237,50022.5,13,0.58,50000
publisher,9,2.0976,0,0,0,1,34.67,2250
publisher,9,2.0976,0,0,0,2,34.67,2250
publisher,14,298.6846,0,0,0,1,0.23,15000
publisher,14,298.6846,0,0,0,2,3.5,10000
publisher,14,298.6846,0,0,0,3,4,30000
publisher,14,298.6846,0,0,0,5,2.17,30000
publisher,14,298.6846,0,0,0,7,4,30000
publisher,14,298.6846,0,0,0,13,5,5000
publisher,14,34.2,0,0,16500,1,13.33,3000
publisher,14,34.2,0,0,16500,2,1.67,3000
publisher,14,34.2,0,0,16500,3,3.33,3000
publisher,14,34.2,0,0,16500,5,5,3000
publisher,14,34.2,0,0,16500,7,2.5,3000
publisher,7,40.2811,0,1898.2,1,1,0.16,10000
publisher,7,40.2811,0,1898.2,1,2,0.07,10000
publisher,7,40.2811,0,1898.2,1,3,0.18,40000
publisher,7,40.2811,0,1898.2,1,5,0.09,25000
publisher,7,40.2811,0,1898.2,1,7,0.09,40000
publisher,7,40.2811,0,1898.2,1,13,0.07,273000
publisher,19,27.59,0,0,0,1,1,5000
publisher,19,27.59,0,0,0,2,2.5,5000
publisher,19,27.59,0,0,0,3,3,6000
publisher,19,27.59,0,0,0,5,2,2500
publisher,19,27.59,0,0,0,7,9,2000
publisher,6,0,0,0,1,1,1,3000
publisher,6,0,0,0,1,2,3.33,3000
publisher,6,0,0,0,1,3,2.4,5000
publisher,6,0,0,0,1,5,3.33,3000
publisher,6,0,0,0,1,7,4,3000
influencer,14,26.7107,0,671.6327,117543,1,5,1000
influencer,14,26.7107,0,671.6327,117543,12,2,5000
influencer,14,26.7107,0,671.6327,117543,22,3,5000
influencer,14,15.9519,85.0885,1389.3636,1,1,5,1000
publisher,19,103.6223,0,0,100000,1,30,10000
publisher,19,103.6223,0,0,100000,3,0.17,120000
publisher,9,4.7929,0,0,0,1,12,10000
influencer,4,0,0,197211.604,0,1,4,10000
influencer,4,0,0,197211.604,0,2,2.5,20000
influencer,4,0,0,197211.604,0,3,2,40000
influencer,4,0,0,197211.604,0,7,2,40000
influencer,4,0,0,197211.604,0,8,3.33,15000
influencer,4,0,0,197211.604,0,13,1.67,30000
influencer,14,10.4324,0,0,0,1,0.14,140000
publisher,20,0,0,0,0,1,0.09,225000
influencer,20,0,0,0,0,1,1,20001
influencer,20,0,0,0,0,12,40,500
influencer,20,0,0,0,0,14,2,10000
influencer,20,0,0,0,0,15,0.2,100000
influencer,20,916.2108,0,0,0,1,0.08,250000
influencer,20,916.2108,0,0,0,12,200.01,100
publisher,14,65.7669,0,0,50000,1,2,15000
publisher,14,65.7669,0,0,50000,13,1.67,15000
publisher,9,0,0,0,0,1,2,20000
publisher,9,0,0,0,0,2,2,20000
publisher,9,0,0,0,0,3,5,20000
publisher,9,0,0,0,0,5,4.5,20000
publisher,9,0,0,0,0,7,3,20000
publisher,9,0,0,0,0,13,2,20000
publisher,9,0,0,0,0,1,20,1000
publisher,9,0,0,0,0,2,20,1000
publisher,9,0,0,0,0,3,70,1000
publisher,9,0,0,0,0,5,30,1000
publisher,9,0,0,0,0,7,40,1000
publisher,9,0,0,0,0,13,20,1000
publisher,9,0,0,0,0,1,5,6000
publisher,9,0,0,0,0,2,5,10000
publisher,9,0,0,0,0,3,6.67,30000
publisher,9,0,0,0,0,5,5,10000
publisher,9,0,0,0,0,7,3.5,20000
publisher,9,0,0,0,0,13,5,16000
publisher,19,0,0,0,72000,1,6,6000
publisher,19,0,0,0,72000,2,5,15000
publisher,19,0,0,0,72000,3,5.83,50000
publisher,19,0,0,0,72000,5,5,15000
publisher,19,0,0,0,72000,7,3.16,19000
publisher,19,0,0,0,72000,13,5,20000
publisher,14,5.6364,0,0,0,1,4.17,6000
publisher,14,5.6364,0,0,0,2,4.17,6000
publisher,14,5.6364,0,0,0,3,12.5,6000
publisher,14,5.6364,0,0,0,5,6.67,6000
publisher,14,5.6364,0,0,0,7,6.67,6000
publisher,14,5.6364,0,0,0,13,4.17,6000
publisher,9,5.6364,0,0,0,1,5,5000
publisher,9,5.6364,0,0,0,2,5,5000
publisher,9,5.6364,0,0,0,3,15,5000
publisher,9,5.6364,0,0,0,5,8,5000
publisher,9,5.6364,0,0,0,7,8,5000
publisher,9,5.6364,0,0,0,13,5,5000
publisher,14,1875.3823,0,0,16000,1,4.67,6000
publisher,14,1875.3823,0,0,16000,2,4,15000
publisher,14,1875.3823,0,0,16000,3,5,50000
publisher,14,1875.3823,0,0,16000,5,3.75,20000
publisher,14,1875.3823,0,0,16000,7,3.75,16000
publisher,14,1875.3823,0,0,16000,13,5,30000
publisher,14,32.8469,0,0,180000,1,0.41,14000
publisher,14,32.8469,0,0,180000,3,2.88,25000
publisher,14,32.8469,0,0,180000,5,5,25000
publisher,14,32.8469,0,0,180000,7,1.25,20000
publisher,14,32.8469,0,0,180000,13,1.36,20000
publisher,9,493.2212,0,22660.2273,500000,1,2.78,15000
publisher,9,493.2212,0,22660.2273,500000,3,0.13,65000
publisher,9,493.2212,0,22660.2273,500000,5,4,50000
publisher,9,493.2212,0,22660.2273,500000,7,3.75,40000
publisher,9,493.2212,0,22660.2273,500000,13,0.23,45000
publisher,14,26.2225,0,221.2124,1744882,1,9,10000
publisher,14,26.2225,0,221.2124,1744882,3,1013.87,519
publisher,14,26.2225,0,221.2124,1744882,5,695.95,519
publisher,14,26.2225,0,221.2124,1744882,7,40.62,20001
publisher,14,26.2225,0,221.2124,1744882,13,26.99,2423
publisher,9,1710.0903,848.8797,25963.4134,2530837,1,8.18,8000
publisher,9,1710.0903,848.8797,25963.4134,2530837,3,1.63,322302
publisher,9,1710.0903,848.8797,25963.4134,2530837,5,1.12,322302
publisher,9,1710.0903,848.8797,25963.4134,2530837,7,2.52,322302
publisher,9,1710.0903,848.8797,25963.4134,2530837,13,0.2,322302
publisher,9,178.9182,0,6386.9486,273300,1,10.66,5000
publisher,9,178.9182,0,6386.9486,273300,3,94.87,5164
publisher,9,178.9182,0,6386.9486,273300,5,62.92,5164
publisher,9,178.9182,0,6386.9486,273300,7,143.26,5164
publisher,9,178.9182,0,6386.9486,273300,13,10.32,5164
publisher,9,550.786,590.1633,0,10587117,1,9,10000
publisher,9,550.786,590.1633,0,10587117,3,62.85,9408
publisher,9,550.786,590.1633,0,10587117,5,45.31,9408
publisher,9,550.786,590.1633,0,10587117,7,100.19,9408
publisher,9,550.786,590.1633,0,10587117,13,9.39,9408
publisher,9,126.9152,722.2453,18570.7467,1860699,1,7.61,7000
publisher,9,126.9152,722.2453,18570.7467,1860699,3,10.5,46673
publisher,9,126.9152,722.2453,18570.7467,1860699,5,6.96,46673
publisher,9,126.9152,722.2453,18570.7467,1860699,7,15.85,46673
publisher,9,126.9152,722.2453,18570.7467,1860699,13,1.14,46673
publisher,9,64.5709,0,899.1818,1999999,1,1.43,23000
publisher,9,64.5709,0,899.1818,1999999,2,1.5,20001
publisher,9,64.5709,0,899.1818,1999999,3,3.5,50000
publisher,9,64.5709,0,899.1818,1999999,5,1.5,30000
publisher,9,64.5709,0,899.1818,1999999,12,0.83,18000
publisher,9,64.5709,0,899.1818,1999999,13,2.9,50000
publisher,9,1950.6934,0,5480.4535,80000,1,0.5,50000
influencer,14,0,0,29232.8889,1,5,1,20001
influencer,14,0,0,29232.8889,1,13,0.75,20001
influencer,14,0,0,0,14998,1,0.4,20001
influencer,14,0,0,0,14998,13,0.75,20001
influencer,14,0,0,0,1,13,0.75,20001
influencer,14,6.4025,0,0,0,5,0.4,20001
influencer,14,6.4025,0,0,0,13,0.5,20001
influencer,14,35.1057,0,134140.6364,0,5,0.4,20001
influencer,14,35.1057,0,134140.6364,0,13,0.4,20001
influencer,14,35.1057,0,134140.6364,0,5,0.5,20001
influencer,14,35.1057,0,134140.6364,0,13,0.4,20001
influencer,14,0,1123.5739,0,0,1,1,20001
influencer,14,0,1123.5739,0,0,13,1,20001
influencer,14,0,0,0,0,13,1,20001
influencer,14,4.5882,0,1858.5,1,1,0.4,20001
influencer,14,4.5882,0,1858.5,1,13,0.25,20001
influencer,14,0,0,1614.8889,1,1,0.25,20001
influencer,14,0,0,1614.8889,1,13,0.15,20001
influencer,14,0,812.0074,0,1,13,0.12,20001
influencer,14,0,0,0,3500,1,0.17,20001
influencer,14,0,0,0,3500,13,0.1,20001
influencer,14,39.4528,0,0,1,1,0.9,20001
influencer,14,39.4528,0,0,1,13,0.9,20001
influencer,14,0,0,0,1000,1,0.1,20001
influencer,14,0,0,0,1000,13,1,20001
influencer,14,1068.6972,0,0,0,13,0.75,20001
influencer,14,0,0,0,0,13,0.75,20001
influencer,14,0,159.9182,0,1,3,0.5,20001
influencer,14,0,159.9182,0,1,13,0.5,20001
influencer,14,0,0,0,2000,1,0.1,20001
influencer,14,0,0,0,2000,13,1,20001
influencer,14,0,0,0,0,1,0.12,20001
influencer,14,0,0,136.3333,1000,1,0.1,20001
influencer,14,0,0,136.3333,1000,13,1,20001
influencer,14,0,409.8247,0,0,13,0.5,20001
influencer,14,3.8355,0,0,1,1,0.12,20001
influencer,14,3.8355,0,0,1,13,1,20001
influencer,14,0,427.482,0,0,5,0.12,20001
influencer,14,0,0,0,0,5,1,20001
influencer,14,3.7991,35.2515,442.25,1,1,0.5,20001
influencer,14,3.7991,35.2515,442.25,1,5,0.5,20001
influencer,14,0,0,0,0,5,1,20001
influencer,14,1.856,0,0,1,1,0.5,20001
influencer,14,1.856,0,0,1,5,0.5,20001
influencer,14,1.856,0,0,1,7,0.5,20001
influencer,14,4.9623,0,0,0,5,1,20001
influencer,14,3.8462,0,0,0,5,1,20001
influencer,14,0,34.9036,0,0,5,1,20001
publisher,9,522.2167,820.3603,588.1409,200000,1,0.4,10000
publisher,9,522.2167,820.3603,588.1409,200000,3,0.53,30000
publisher,9,522.2167,820.3603,588.1409,200000,5,1.67,30000
publisher,9,522.2167,820.3603,588.1409,200000,7,0.33,30000
publisher,9,522.2167,820.3603,588.1409,200000,8,2.5,20001
publisher,9,522.2167,820.3603,588.1409,200000,9,0.3,10000
publisher,9,522.2167,820.3603,588.1409,200000,13,0.33,30000
publisher,20,61.434,57.9317,0,1,1,5.77,13000
publisher,20,61.434,57.9317,0,1,3,3,50000
publisher,20,61.434,57.9317,0,1,5,1.6,25000
publisher,20,61.434,57.9317,0,1,13,2.3,50000
publisher,16,903.3975,0,0,0,3,1.33,150000
publisher,16,903.3975,0,0,0,5,1.5,60000
publisher,16,903.3975,0,0,0,7,14.5,10000
influencer,14,0,59.7292,0,1,22,3.33,3000
influencer,14,97.2893,8368.6967,33218.9684,1,5,3.67,15000
influencer,14,97.2893,8368.6967,33218.9684,1,22,3.67,15000
celebrity,7,2911.0613,3677.3665,0,0,5,5,5000
influencer,14,57.4014,326.5116,0,1,22,3,5000
influencer,14,57.4014,326.5116,0,1,25,3.33,3000
influencer,14,365.0693,4612.5437,36925.0472,1,5,1.4,25000
influencer,14,365.0693,4612.5437,36925.0472,1,21,6.5,10000
influencer,14,365.0693,4612.5437,36925.0472,1,23,2,20000
influencer,14,365.0693,4612.5437,36925.0472,1,24,1.25,20000
influencer,14,365.0693,4612.5437,36925.0472,1,25,1.78,45000
celebrity,14,40.4518,1140.3873,35801.5062,1,21,5,10000
celebrity,14,40.4518,1140.3873,35801.5062,1,22,2,20000
celebrity,14,40.4518,1140.3873,35801.5062,1,23,2,25000
celebrity,14,40.4518,1140.3873,35801.5062,1,24,1,20000
celebrity,14,40.4518,1140.3873,35801.5062,1,25,1.78,45000
influencer,20,340.2434,3266.843,69658.9333,1,21,5.5,10000
influencer,20,340.2434,3266.843,69658.9333,1,22,1.2,25000
influencer,20,340.2434,3266.843,69658.9333,1,24,1.5,20000
influencer,14,68.4692,177,39725.129,0,22,0.8,25000
influencer,14,68.4692,177,39725.129,0,24,1.15,13000
influencer,14,68.4692,177,39725.129,0,25,4.17,12000
celebrity,19,2032.0338,4069.3852,0,0,22,5.75,20000
celebrity,19,2032.0338,4069.3852,0,0,24,2,25000
influencer,4,0,0,0,0,22,2,10000
influencer,4,0,0,0,0,23,1.67,15000
influencer,4,0,88.1275,0,0,22,1.29,35000
influencer,4,0,88.1275,0,0,23,1.67,30000
influencer,20,628.9927,2937.9459,20293.9254,0,21,4,10000
influencer,20,628.9927,2937.9459,20293.9254,0,22,2.25,20000
influencer,20,628.9927,2937.9459,20293.9254,0,23,2.5,20000
influencer,20,628.9927,2937.9459,20293.9254,0,25,2.8,25000
influencer,5,628.9927,3112.4214,20293.9254,0,21,4,10000
influencer,5,628.9927,3112.4214,20293.9254,0,22,2.25,20000
influencer,5,628.9927,3112.4214,20293.9254,0,23,2.5,20000
influencer,5,628.9927,3112.4214,20293.9254,0,25,2.8,25000
influencer,4,1414.5316,750.9515,154228.6327,0,22,2,20000
influencer,4,1414.5316,750.9515,154228.6327,0,23,2,15000
influencer,4,1414.5316,750.9515,154228.6327,0,24,1.33,15000
influencer,4,1414.5316,750.9515,154228.6327,0,25,1.5,40000
influencer,14,649.4512,8168.5565,0,0,21,3,10000
influencer,14,649.4512,8168.5565,0,0,22,2,20000
influencer,14,649.4512,8168.5565,0,0,24,1.33,15000
celebrity,7,156.5908,3576.0996,0,0,5,7.5,4000
influencer,7,0,562.7538,0,0,1,8,10000
publisher,15,11.2422,0,0,0,3,2.3,100000
influencer,9,0,0,0,0,5,2.3,30000
influencer,16,484.5099,0,0,0,5,2.35,6000
influencer,16,484.5099,0,0,0,13,0.5,30000
influencer,9,628.5109,4518.9571,0,1,5,0.26,76000
publisher,19,59.0221,28.8804,514.3273,1,1,12.5,10000
publisher,19,59.0221,28.8804,514.3273,1,3,2,120000
publisher,19,59.0221,28.8804,514.3273,1,7,4.6,25000
publisher,19,823.9754,0,41688.3682,1,1,14.5,10000
publisher,19,823.9754,0,41688.3682,1,2,3.9,10000
publisher,19,823.9754,0,41688.3682,1,3,0.61,230000
publisher,19,823.9754,0,41688.3682,1,5,1,39000
publisher,19,823.9754,0,41688.3682,1,7,1.38,80000
publisher,19,823.9754,0,41688.3682,1,13,1.55,100000
publisher,18,0,59.6624,0,1,1,14.67,7500
publisher,18,0,59.6624,0,1,3,11.76,17000
publisher,18,0,59.6624,0,1,5,7.5,20000
publisher,18,0,59.6624,0,1,7,15,10000
publisher,18,0,59.6624,0,1,13,7.5,10000
publisher,13,64.9311,0,0,0,3,6.75,20000
publisher,13,64.9311,0,0,0,5,4,25000
publisher,13,64.9311,0,0,0,7,7.33,15000
publisher,13,64.9311,0,0,0,13,7.33,15000
influencer,14,0,4552.5586,480343.5581,0,21,2.5,10000
influencer,14,0,4552.5586,480343.5581,0,22,1.5,20000
influencer,14,0,4552.5586,480343.5581,0,24,2.5,10000
influencer,14,0,4552.5586,480343.5581,0,25,1.06,90000
influencer,14,88.6728,79.1177,15826.4737,0,22,4,10000
influencer,14,88.6728,79.1177,15826.4737,0,24,4,5000
influencer,14,88.6728,79.1177,15826.4737,0,25,2.5,20000
influencer,20,139.5397,2667.5868,3003.6,0,21,1.67,15000
influencer,20,139.5397,2667.5868,3003.6,0,22,1.67,15000
influencer,20,139.5397,2667.5868,3003.6,0,23,1.2,25000
influencer,14,0,717.8538,0,0,22,1.5,10000
influencer,14,11.8561,77.3953,3270.9623,0,22,2,5000
influencer,14,11.8561,77.3953,3270.9623,0,25,2,5000
influencer,14,0,35.9376,502.5882,0,22,2,5000
influencer,14,0,948.9644,0,0,21,1.5,20000
influencer,14,0,948.9644,0,0,22,0.83,30000
influencer,14,0,948.9644,0,0,23,2.5,10000
influencer,14,0,948.9644,0,0,24,3.33,3000
influencer,14,0,948.9644,0,0,25,3.33,3000
influencer,14,0,265.9729,0,0,22,3.33,3000
influencer,14,0,189.9488,0,0,22,3.33,3000
influencer,14,23.3564,115.4878,2527.6,0,22,3.33,3000
influencer,14,23.3564,115.4878,2527.6,0,25,3.33,3000
influencer,14,0,72.1091,0,0,22,3.33,3000
influencer,14,0,674.5045,0,0,22,3.33,3000
influencer,14,0,279.8268,7037.6479,0,22,3.33,3000
influencer,14,0,279.8268,7037.6479,0,25,3.33,3000
influencer,14,1177.9118,558.9505,0,0,22,2,5000
influencer,14,0,127.2365,0,0,22,3.33,3000
influencer,14,1.9569,65.8669,0,0,22,3.33,3000
influencer,14,1.9569,65.8669,0,0,24,3.33,3000
influencer,14,0,111.8058,0,0,22,3.33,3000
influencer,14,0,0,0,0,22,3.33,3000
influencer,14,0,1922.9682,0,0,5,2,10000
influencer,14,0,1922.9682,0,0,22,2,10000
celebrity,14,12688.3966,0,461310.0962,0,22,1.39,18000
influencer,14,0,3638.1469,15417.3,0,22,3.33,15000
influencer,14,0,1370.2575,0,0,22,1,20000
celebrity,14,0,1953.7671,0,0,22,2.5,10000
celebrity,14,0,1953.7671,0,0,25,2.67,15000
influencer,14,600.2525,1279.2361,147263.4314,0,21,2.5,10000
influencer,14,600.2525,1279.2361,147263.4314,0,22,1.33,15000
influencer,14,600.2525,1279.2361,147263.4314,0,23,1.25,20000
influencer,14,600.2525,1279.2361,147263.4314,0,24,1.5,20000
influencer,14,600.2525,1279.2361,147263.4314,0,25,1,50000
influencer,14,693.5682,2018.122,0,0,22,3,20000
influencer,14,693.5682,2018.122,0,0,24,2,15000
influencer,14,239.1554,0,0,0,22,2,10000
influencer,14,239.1554,0,0,0,24,2,10000
influencer,14,940.1915,24678.7105,0,0,22,2.17,30000
influencer,14,940.1915,24678.7105,0,0,24,1.33,15000
influencer,14,5.1731,125.3366,0,0,22,2,10000
influencer,14,5.1731,125.3366,0,0,24,3.33,18000
celebrity,14,195.3729,2386.885,62898.6,0,22,2.2,25000
celebrity,14,195.3729,2386.885,62898.6,0,25,13,10000
influencer,14,0,0,2081.3043,0,22,2.5,4000
influencer,14,0,0,2081.3043,0,25,3.33,3000
influencer,14,0,94.1907,1693.75,0,22,3.33,3000
influencer,14,0,94.1907,1693.75,0,23,5,2000
influencer,14,0,94.1907,1693.75,0,25,3.33,3000
influencer,14,0,89.6151,1693.9167,0,22,3.33,3000
influencer,14,0,89.6151,1693.9167,0,23,3,5000
influencer,14,0,89.6151,1693.9167,0,25,5,2000
influencer,14,0,165.7495,1902.7528,0,22,3.33,3000
influencer,14,0,165.7495,1902.7528,0,25,3.33,3000
